SID,EID,Mag,Rjb,logRjb,logVS_30,H,FM,FreI_  7,FreI_  8,FreI_  9,FreI_ 10,FreI_ 11,FreI_ 12,FreI_ 13,FreI_ 14,FreI_ 15,FreI_ 16,FreI_ 17,FreI_ 18,FreI_ 19,FreI_ 20,FreI_ 21,FreI_ 22,FreI_ 23,FreI_ 24,FreI_ 25,FreI_ 26,FreI_ 27,FreI_ 28,FreI_ 29,FreI_ 30,FreI_ 31,FreI_ 32,FreI_ 33,FreI_ 34,FreI_ 35,FreI_ 36,FreI_ 37,FreI_ 38,FreI_ 39,FreI_ 40,FreI_ 41,FreI_ 42,FreI_ 43,FreI_ 44,FreI_ 45,FreI_ 46,FreI_ 47,FreI_ 48,FreI_ 49,FreI_ 50,FreI_ 51,FreI_ 52,FreI_ 53,FreI_ 54,FreI_ 55,FreI_ 56,FreI_ 57,FreI_ 58,FreI_ 59,FreI_ 60,FreI_ 61,FreI_ 62,FreI_ 63,FreI_ 64,FreI_ 65,FreI_ 66,FreI_ 67,FreI_ 68,FreI_ 69,FreI_ 70,FreI_ 71,FreI_ 72,FreI_ 73,FreI_ 74,FreI_ 75,FreI_ 76,FreI_ 77,FreI_ 78,FreI_ 79,FreI_ 80,FreI_ 81,FreI_ 82,FreI_ 83,FreI_ 84,FreI_ 85,FreI_ 86,FreI_ 87,FreI_ 88,FreI_ 89,FreI_ 90,FreI_ 91,FreI_ 92,FreI_ 93,FreI_ 94,FreI_ 95,FreI_ 96,FreI_ 97,FreI_ 98,FreI_ 99,FreI_100,FreI_101,FreI_102,FreI_103,FreI_104,FreI_105,FreI_106,FreI_107,FreI_108,FreI_109,FreI_110,FreI_111,FreI_112,FreI_113,FreI_114,FreI_115,FreI_116,FreI_117,FreI_118,FreI_119,FreI_120,FreI_121,FreI_122,FreI_123,FreI_124,FreI_125,FreI_126,FreI_127,FreI_128
180.0,2447.0,6.62999988436699,155.03999438226222,5.043682875169646,6.068286683708382,10.60000019311905,2.0,-14.226089,-13.608759,-13.603567,-13.295006,-13.959108,-13.306423,-13.194281,-13.133567,-13.284781,-13.129801,-13.319249,-13.151635,-12.827697,-12.787421,-12.867294,-13.039527,-12.816918,-12.463531,-12.268318,-12.175146,-11.691926,-11.548312,-11.879599,-11.757972,-11.91792,-11.8785925,-11.854587,-11.774058,-11.619572,-11.5897045,-11.382892,-11.778651,-11.73573,-11.80875,-11.865815,-12.023852,-11.917,-12.191784,-12.230362,-12.278796,-12.354594,-12.393159,-12.357116,-12.431126,-12.297733,-12.39035,-12.457115,-12.599249,-12.368978,-12.677843,-12.552052,-12.646558,-12.872349,-12.802792,-12.788674,-12.7647085,-12.818077,-12.954118,-12.95481,-13.025907,-13.125788,-12.9873295,-12.979305,-12.843879,-13.000345,-13.333872,-13.19506,-13.25402,-13.268278,-13.275937,-13.433871,-13.264415,-13.542644,-13.419294,-13.552901,-13.652185,-13.760596,-14.028036,-13.781506,-13.992715,-13.831775,-13.80256,-13.9497795,-14.022333,-13.9753685,-14.173848,-14.051601,-14.08512,-14.362545,-14.508517,-14.802707,-14.344871,-14.553528,-14.47351,-14.859746,-14.488455,-14.943294,-15.092314,-15.188503,-15.046622,-14.922178,-15.035305,-15.406312,-15.308259,-15.277845,-15.358993,-15.307932,-15.30368,-15.441251,-15.464347,-15.967151,-15.631594,-15.755166,-15.757223,-15.544686,-15.792189,-15.739588,-15.9747715,-16.199408,-15.795361,-16.189207,-16.07769
158.0,1247.0,7.130000065565111,104.94999882608651,4.653483996421708,5.883099485809898,14.79999986410141,0.0,-6.5090656,-6.9498534,-5.4036093,-5.8165994,-5.5996933,-5.566295,-6.1345735,-5.6207085,-6.204569,-6.1582785,-5.2037287,-5.0173607,-5.0802865,-5.2042017,-5.0274286,-4.919222,-4.9053354,-4.77107,-5.1651654,-4.8358464,-4.9571533,-4.9673934,-5.0794587,-5.3409066,-5.599077,-5.9300666,-5.6174216,-6.1017857,-6.276962,-6.2550488,-6.2439647,-6.217822,-6.747042,-6.6772723,-6.5645657,-7.0968256,-7.06676,-7.419112,-7.495923,-7.667929,-7.609534,-7.7909684,-7.5253158,-7.6795,-7.841272,-7.918426,-7.8461576,-8.198864,-7.7914577,-8.336328,-8.33022,-8.076352,-8.397685,-8.743506,-8.17187,-8.411238,-8.505026,-9.011831,-9.146794,-8.732443,-8.488079,-9.048906,-8.960977,-9.055995,-8.935419,-9.142618,-8.911138,-8.980258,-9.172993,-9.408926,-8.868276,-10.058396,-8.90583,-9.466181,-9.164079,-9.645217,-10.160699,-10.23939,-10.094116,-9.655737,-9.615347,-9.914086,-10.117378,-9.628568,-10.438042,-9.91477,-9.9807625,-9.717676,-10.259281,-9.894874,-10.161056,-10.233618,-11.0987,-10.42588,-11.1564045,-11.144793,-10.306204,-10.774569,-10.833976,-11.098348,-10.5877,-11.173994,-10.862747,-10.930676,-10.896027,-11.0540085,-10.937677,-11.869351,-11.176165,-11.111441,-11.027673,-10.964109,-11.823339,-11.208857,-11.23956,-11.7237835,-11.717384,-11.238311,-11.656656,-11.263391,-11.903809,-11.340331
174.0,1134.0,6.1999999582767495,60.489999890774484,4.102477992532758,6.500087677169853,10.000000141859056,2.0,-12.208794,-11.8138,-10.894347,-9.905394,-9.021659,-9.225187,-9.432019,-9.077169,-7.76024,-8.0621805,-7.78309,-7.9277315,-7.867599,-7.2004867,-7.6545153,-7.768006,-7.8288326,-7.840116,-7.7984457,-7.481294,-7.214982,-7.1863728,-6.922087,-7.0103364,-7.1319084,-7.2800035,-7.1330256,-6.394874,-6.71397,-6.830052,-6.7363763,-6.6225815,-6.255472,-6.191223,-6.3796835,-6.884745,-6.7653885,-6.2155495,-7.053066,-7.4512978,-7.3498616,-7.5640607,-7.39968,-7.2327113,-7.6500382,-7.775723,-8.062746,-7.6696863,-7.7357016,-7.903193,-7.834101,-7.793945,-7.835277,-7.864316,-8.351711,-8.256006,-8.496421,-7.9080873,-7.9356847,-7.7555428,-8.26434,-8.265497,-8.430899,-8.74946,-8.704587,-8.4686775,-8.411147,-8.499468,-8.507064,-8.7413225,-9.030418,-9.017655,-8.880349,-9.36336,-9.051224,-8.8814335,-8.671753,-8.890365,-9.033501,-9.493595,-9.55302,-9.166507,-9.650736,-9.372885,-9.923237,-10.042975,-9.5075245,-9.4827385,-9.677731,-10.161573,-9.988507,-9.910069,-10.417363,-10.0604,-9.960051,-10.582966,-9.930981,-10.4302,-9.916947,-10.511768,-10.365017,-10.934721,-11.191564,-10.7237835,-11.31913,-10.532527,-10.540391,-10.728183,-10.61675,-10.826526,-10.407081,-10.137267,-9.852062,-10.331766,-10.275107,-10.231567,-10.42962,-9.960944,-9.834741,-10.368244,-10.345856,-10.362527
1018.0,3116.0,4.44999997675419,53.669999484270804,3.9828542615821547,5.846091894704313,14.795000660419465,0.0,-14.608821,-13.399003,-13.924961,-13.898506,-14.057307,-14.320131,-14.055003,-14.196986,-13.726015,-13.23576,-11.866163,-11.406422,-11.67802,-11.650816,-11.627782,-11.519959,-11.515381,-11.556714,-11.678281,-11.316869,-11.396655,-11.215413,-11.390204,-11.697891,-11.284456,-11.45823,-11.444382,-12.206279,-12.260765,-11.777609,-11.967165,-11.755776,-11.726573,-11.28454,-11.152884,-11.431801,-11.453375,-11.63171,-11.775783,-11.632327,-11.696952,-11.704154,-11.736491,-11.4662075,-11.594675,-11.60072,-12.437143,-12.376179,-11.823271,-11.922944,-12.105862,-11.945451,-12.434339,-12.4872465,-12.631725,-11.724813,-12.173026,-11.693976,-12.297481,-12.712638,-12.242359,-12.4963665,-12.442615,-12.0795145,-12.831351,-12.143532,-12.777096,-12.89696,-13.104966,-12.991977,-12.899711,-12.925944,-13.185225,-12.54228,-14.149015,-12.923439,-12.901152,-12.803394,-12.783099,-12.7153845,-12.530155,-12.912201,-13.038366,-12.304719,-13.513564,-13.033453,-12.782454,-13.131109,-14.26834,-14.531745,-13.545267,-14.063794,-14.341166,-14.2474165,-13.999565,-14.373171,-13.74254,-14.743184,-14.703712,-14.75384,-15.805084,-14.677382,-14.569617,-14.565032,-14.982609,-15.283825,-14.4874325,-15.301191,-14.817085,-15.51203,-14.854056,-15.536448,-15.962871,-14.97675,-15.3402605,-14.7769375,-15.541049,-15.95077,-15.158152,-16.028591,-14.977184,-16.577211
278.0,2588.0,6.8000000190734875,216.8899980688095,5.379390197008147,6.010923976496172,8.999999827146532,2.0,-14.733823,-14.702476,-12.502623,-12.9422865,-12.56364,-12.469313,-13.275967,-13.23449,-13.029715,-12.997136,-13.145134,-13.055915,-12.730691,-13.013954,-12.615462,-12.35432,-12.249625,-11.445736,-11.745761,-11.662156,-11.702959,-11.92888,-11.731126,-11.89359,-11.992874,-11.916164,-12.163235,-11.931769,-12.1104765,-11.916443,-12.000674,-11.856857,-11.625898,-11.490109,-11.471357,-11.473293,-11.953669,-11.714382,-11.781642,-11.648293,-11.749686,-11.69707,-11.77496,-11.814974,-11.871675,-11.959148,-11.679897,-11.828063,-11.876041,-12.036271,-11.977574,-12.21256,-12.359237,-12.137246,-12.196809,-12.636769,-12.342505,-12.702018,-12.915385,-12.513781,-12.953633,-13.139872,-13.163393,-13.714895,-13.29555,-13.70605,-13.199517,-13.514377,-13.911447,-14.048268,-14.1188755,-14.553942,-14.13608,-14.867235,-14.520719,-15.1339,-14.601095,-14.690328,-15.349771,-14.904439,-15.414561,-14.748927,-15.358317,-15.201944,-15.839828,-15.503102,-15.463173,-15.13897,-15.069889,-15.121291,-15.234945,-16.324556,-16.54621,-15.4409275,-16.311827,-16.446669,-16.561567,-16.817383,-15.730655,-15.72509,-15.967767,-16.660015,-16.320665,-16.196857,-17.351643,-17.146063,-16.07262,-15.694367,-17.136042,-16.850975,-17.512253,-17.064934,-17.21561,-16.363161,-16.117203,-17.053144,-17.253582,-16.857384,-17.144253,-17.727325,-17.515974,-18.04213
137.0,1033.0,7.620000023841859,17.169999166056513,2.8431637684566433,5.939223462526497,8.000000200271607,3.0,-6.1537685,-3.9915261,-3.324807,-3.3505256,-3.369936,-3.5298085,-3.7348166,-3.6916928,-4.02534,-4.172809,-3.6679552,-3.7147846,-3.8860402,-3.6117797,-3.691049,-3.8628378,-3.7480607,-3.9622686,-4.088543,-4.124509,-4.140194,-4.167533,-3.9868023,-4.213949,-4.239032,-4.4245567,-4.333829,-4.229225,-4.3475327,-4.6067133,-4.6706514,-4.8231516,-5.0511084,-5.0601673,-4.978187,-4.97297,-4.9648066,-5.111602,-5.575419,-5.8340154,-5.579664,-5.594504,-5.796669,-5.8321033,-6.1631227,-6.4086328,-6.2153196,-6.4635534,-6.7479773,-6.7638483,-6.605216,-6.8705235,-6.6613894,-7.077889,-7.697127,-7.4772615,-7.6264596,-7.9489408,-8.243505,-8.249301,-8.123901,-7.954635,-8.247663,-8.13659,-8.490048,-8.1918955,-8.179575,-8.309598,-8.541741,-8.454537,-8.61865,-8.584986,-8.670041,-8.836936,-9.022234,-9.039432,-8.755795,-8.669351,-8.685643,-9.076859,-9.345685,-9.305538,-8.785562,-9.298104,-9.097081,-9.891454,-9.242157,-9.597076,-9.659951,-9.66104,-9.596213,-9.594326,-9.236071,-9.861576,-9.852147,-9.6010065,-9.603591,-9.610681,-10.221154,-9.952761,-10.178772,-10.396513,-9.878691,-10.066576,-10.058645,-9.832195,-10.144618,-10.115322,-10.739763,-10.483789,-10.185916,-11.057614,-10.231637,-10.581395,-10.86178,-10.913987,-11.048072,-10.753,-11.068983,-11.013904,-10.884896,-11.015316
1051.0,100579.0,4.1000000065565105,26.70999973468482,3.285037878722782,6.0349071125251825,13.322000565528871,0.0,-15.569472,-15.453167,-15.297715,-16.048399,-15.024407,-14.088961,-14.290595,-14.386766,-13.377865,-13.071185,-13.342456,-13.147919,-13.678148,-13.138585,-12.620512,-12.409288,-12.408528,-12.426654,-12.517842,-12.071895,-11.948256,-11.761719,-11.925849,-11.754145,-11.902032,-11.680511,-11.830593,-12.09475,-12.071,-11.489308,-11.861048,-12.148569,-12.418699,-12.415414,-12.447797,-12.591063,-12.481428,-11.775091,-11.867269,-11.698327,-11.450082,-11.854444,-11.794813,-11.488015,-11.880634,-12.203368,-11.699904,-11.687598,-11.878195,-11.842213,-11.555022,-11.885214,-12.142086,-12.550528,-12.091738,-12.308109,-12.375089,-12.342541,-12.84419,-12.849105,-13.119696,-12.823017,-12.9826565,-13.001136,-13.0824,-13.118548,-13.107484,-13.331689,-13.514124,-13.347695,-13.578494,-13.322361,-13.921732,-13.270418,-13.745694,-14.000446,-13.403832,-13.234444,-13.511797,-13.529705,-13.288258,-13.624775,-13.500824,-12.542064,-12.72004,-12.981947,-12.941867,-13.134842,-13.075232,-12.987738,-13.147758,-12.96586,-13.360404,-13.896542,-13.40614,-13.442449,-13.358245,-13.665983,-13.226843,-13.478218,-13.025231,-13.833628,-13.716043,-13.534128,-13.805036,-13.847681,-13.470731,-14.670709,-13.394575,-13.771602,-13.243071,-14.339779,-13.69064,-13.078354,-13.128115,-13.267087,-13.385295,-14.409352,-15.494093,-14.159239,-15.314,-14.36915
175.0,988.0,6.300000098943711,133.90999312281608,4.8971681483737175,6.031502203359793,15.9999999666214,2.0,-10.674925,-11.6624365,-10.837414,-10.528861,-9.642126,-9.430844,-9.486789,-8.717584,-8.508885,-8.469827,-8.882365,-8.9469595,-8.7811775,-9.342026,-9.424855,-9.610646,-8.789785,-9.175492,-9.420847,-9.979023,-10.14583,-10.5161495,-10.580058,-10.709583,-10.368599,-10.413216,-10.896931,-11.053547,-11.359783,-11.254076,-11.469851,-11.459823,-11.507329,-11.568823,-11.960266,-12.029986,-11.985001,-12.332511,-12.580123,-12.549991,-12.5172,-12.544601,-12.57891,-12.43363,-13.112788,-12.788604,-13.058683,-13.156393,-13.063826,-13.004822,-13.128467,-12.9186,-13.031684,-13.232217,-13.206479,-13.30507,-13.277008,-13.142451,-13.0753355,-13.140199,-13.629699,-13.396371,-13.379587,-13.498917,-13.5255,-13.547603,-13.752913,-13.964207,-13.967283,-13.75276,-13.827997,-13.939325,-13.790193,-13.642437,-13.762966,-13.76786,-13.933317,-13.943323,-13.94019,-14.06732,-13.898643,-14.027391,-14.051111,-14.101688,-14.357012,-13.902472,-14.107766,-14.366416,-14.1395855,-14.306755,-14.320737,-14.202286,-14.468683,-14.2568245,-14.223874,-14.348448,-14.391834,-14.429571,-14.578865,-14.358645,-14.611138,-14.658678,-14.584956,-14.305672,-14.555853,-14.334573,-14.298389,-14.408878,-14.429397,-14.407357,-14.320225,-14.619569,-14.240649,-14.412795,-14.519777,-14.254298,-14.414117,-14.282348,-14.365202,-14.340747,-14.316357,-14.318489
125.0,590.0,7.280000015497209,137.24999332189557,4.921803604242656,5.800606659432016,6.999999885559083,0.0,-8.428273,-8.025371,-5.937275,-6.244152,-6.1237445,-6.091941,-6.1500793,-6.4599476,-6.6349945,-6.6325183,-6.942052,-7.3221364,-7.2737546,-7.5624022,-7.690053,-7.567598,-7.467418,-7.1355605,-7.4422054,-7.572363,-7.9994707,-8.524319,-8.907071,-8.897434,-8.908564,-9.016218,-9.017033,-8.988544,-8.84358,-9.140164,-9.158173,-9.209986,-9.402035,-9.358152,-9.863483,-10.187399,-10.16014,-10.142558,-9.920206,-10.086959,-10.106363,-10.042723,-10.21757,-10.213452,-10.071931,-10.0155945,-10.03092,-10.267682,-10.328872,-10.097582,-10.2830515,-10.431525,-10.494971,-10.674575,-10.668723,-10.541779,-10.655043,-10.587679,-11.07583,-11.103449,-11.236578,-11.329644,-11.3188095,-11.256656,-11.49255,-11.455844,-11.318739,-11.500909,-11.610175,-11.636903,-11.96188,-11.989717,-12.179322,-12.137956,-11.628105,-12.303563,-12.158714,-12.340478,-12.36417,-12.322131,-12.0161705,-12.434292,-12.45616,-12.427736,-12.686578,-12.613047,-12.565223,-12.568423,-12.710439,-12.909921,-13.004882,-12.675881,-12.879281,-12.866237,-13.016988,-13.012742,-12.993331,-13.088972,-13.232741,-12.921665,-13.099964,-12.914046,-13.14144,-13.049294,-12.943848,-13.071376,-13.458897,-12.98665,-13.173693,-13.080591,-13.23251,-13.432771,-13.263302,-13.481293,-13.393872,-13.925765,-13.565645,-13.734349,-13.536367,-13.387156,-13.349411,-13.4664755
1018.0,3081.0,4.44999997675419,14.21999991890043,2.6546492659820236,5.886104000090843,14.795000660419465,0.0,-9.499526,-10.098574,-10.455422,-11.765714,-11.734544,-11.915826,-12.176578,-11.739431,-11.530391,-11.330269,-11.197863,-11.638413,-11.592709,-11.230217,-9.9235735,-9.716363,-9.430864,-9.4741535,-9.575486,-8.665694,-8.882452,-9.208421,-8.379106,-8.608592,-8.799675,-9.466476,-9.708381,-9.814213,-9.759403,-9.858059,-9.594617,-9.527696,-9.893536,-9.830894,-9.61506,-9.292461,-9.591658,-9.344001,-9.263471,-9.918072,-9.832024,-9.683674,-9.953027,-9.81757,-10.017099,-9.768465,-10.008113,-10.047301,-10.410508,-10.413216,-10.695068,-10.077085,-11.03897,-10.398234,-9.721953,-10.919344,-10.181041,-10.268255,-9.636656,-10.061478,-9.971175,-10.218976,-9.626545,-10.557327,-9.676277,-9.3421755,-8.735924,-9.470232,-8.899737,-9.271077,-9.407784,-10.679127,-9.201537,-9.84574,-9.775361,-10.267079,-9.760602,-10.6166,-9.862011,-10.835287,-10.314602,-9.430231,-9.738616,-10.467517,-9.864609,-10.42462,-10.061119,-9.519358,-11.865041,-11.17246,-10.896762,-10.417402,-9.799339,-9.824622,-10.139398,-10.064888,-11.188707,-10.211211,-9.598007,-10.568549,-9.67943,-9.651143,-9.304269,-10.281598,-11.148306,-10.458021,-10.70016,-10.503157,-10.911521,-11.239103,-9.929393,-12.065129,-10.410862,-10.966129,-10.5699625,-10.785724,-11.764503,-11.228837,-10.504498,-10.441356,-10.848783,-10.368358
1007.0,100096.0,4.880000033378602,97.62999838978051,4.581184641440776,6.831953589168666,17.501000554561617,3.0,-14.713063,-16.489098,-16.563534,-15.02066,-15.70882,-15.743191,-15.240615,-15.389861,-15.465578,-15.120839,-14.90241,-14.550818,-14.180012,-14.558944,-14.213416,-13.919584,-14.30559,-14.11724,-13.712583,-13.823034,-14.054418,-14.100019,-14.021749,-14.052524,-13.74282,-13.388172,-12.652807,-13.174323,-13.072489,-13.14302,-13.158085,-12.730987,-12.475568,-12.668343,-12.486048,-12.959983,-12.661871,-12.609636,-12.904343,-12.627182,-12.4155855,-12.679547,-12.721187,-13.132837,-13.0727005,-12.711248,-12.894661,-12.762105,-12.502121,-12.400018,-12.970507,-12.329349,-12.699958,-12.860752,-12.792048,-12.804024,-12.568148,-12.382965,-12.7839365,-12.394114,-12.769686,-12.325032,-12.44261,-12.631497,-12.599728,-12.3416815,-12.598268,-12.1618805,-12.818602,-12.500729,-12.811363,-12.937062,-12.634623,-12.649572,-12.661807,-13.105801,-12.865129,-13.0631275,-13.429264,-13.434328,-13.279372,-12.906787,-13.264747,-13.4117,-13.366372,-13.0412245,-13.16227,-13.168703,-13.608314,-13.099337,-13.023342,-13.740282,-13.668521,-13.986595,-15.215119,-13.424126,-13.711991,-13.803193,-13.594691,-14.671514,-13.445798,-13.619937,-14.076147,-15.183203,-13.840165,-13.945028,-14.9517,-13.673068,-14.021633,-13.953412,-14.343377,-14.484563,-14.888539,-14.189044,-15.128431,-14.964217,-14.430792,-14.228982,-14.428016,-14.268815,-15.328679,-14.709592
174.0,988.0,6.1999999582767495,144.42999374985692,4.972795020892752,6.031502203359793,10.000000141859056,2.0,-12.497398,-12.08366,-10.985672,-10.920419,-10.03677,-9.554807,-9.285175,-9.36258,-9.190496,-8.945575,-8.953637,-8.989019,-9.078852,-9.350338,-9.845227,-10.159193,-9.475743,-9.546133,-9.770489,-10.242309,-10.103383,-9.968564,-9.578778,-9.834812,-10.545733,-10.467414,-10.077809,-10.359039,-10.572042,-10.403286,-10.4786005,-10.021303,-9.85241,-9.901055,-10.021756,-9.945514,-10.222963,-10.335554,-10.732656,-10.535543,-10.885243,-10.899333,-11.023435,-10.95479,-11.006676,-10.711158,-11.246993,-11.073412,-11.116627,-11.249236,-11.468277,-11.248033,-11.467976,-11.543623,-11.376989,-11.65929,-11.62532,-12.1051235,-11.948756,-12.456019,-12.339691,-12.808208,-12.940828,-13.059031,-13.251752,-13.233156,-13.198089,-13.069788,-13.346415,-13.069501,-13.3027,-13.406464,-13.402001,-13.6197,-13.844729,-13.578862,-13.793073,-13.847356,-13.70537,-13.931972,-14.023962,-13.353376,-13.86581,-14.017772,-14.07567,-13.864357,-13.854646,-13.756535,-13.899277,-13.777256,-14.101259,-13.99953,-13.892265,-13.952148,-14.399508,-14.237214,-13.924483,-14.2676935,-14.45203,-14.655652,-14.612951,-14.361512,-14.2373495,-14.443402,-14.737891,-14.8786545,-15.151225,-14.794094,-15.232927,-14.960204,-15.008636,-14.971835,-14.644443,-15.317081,-15.20666,-14.803796,-16.201763,-15.147298,-14.857812,-15.414285,-15.070419,-15.6177225
180.0,2705.0,6.62999988436699,113.71999934881924,4.733739256046621,6.028471247019499,10.60000019311905,2.0,-12.138424,-11.998146,-11.63516,-11.213601,-11.043741,-11.84019,-11.246351,-10.5269785,-11.037118,-10.837042,-11.224661,-10.743518,-11.033382,-11.527603,-11.54373,-10.916914,-10.695245,-10.816153,-10.670679,-10.55741,-10.472516,-10.30025,-10.201716,-10.455315,-10.490078,-10.688702,-10.706692,-10.774115,-10.705209,-10.455306,-10.631018,-10.753734,-10.833478,-10.735477,-10.520613,-10.548659,-10.617587,-10.676586,-10.709458,-10.682685,-10.536079,-10.41898,-10.575088,-10.348135,-10.507899,-10.5201025,-10.303455,-10.34077,-10.35233,-10.523656,-10.270196,-10.475189,-10.467555,-10.25149,-10.198305,-10.476092,-10.090531,-10.010487,-9.884666,-10.286886,-10.22458,-9.825332,-9.705965,-10.068755,-9.996637,-10.052971,-10.541578,-10.413881,-10.231865,-10.462278,-10.53291,-10.880999,-10.2829485,-10.709122,-10.4653425,-10.658803,-10.605248,-11.062564,-10.747328,-10.662187,-10.886807,-10.799448,-10.753737,-10.52496,-10.810691,-11.074821,-11.179873,-11.212308,-10.951791,-11.050522,-11.199036,-11.308718,-11.025136,-11.100366,-11.056319,-10.88441,-11.029692,-11.380787,-10.901343,-10.955748,-11.067632,-11.027542,-11.337421,-11.155843,-11.368109,-11.373682,-11.536202,-11.06937,-11.559935,-11.513412,-11.603174,-11.634038,-11.2921,-11.849373,-11.562879,-11.608072,-11.434541,-11.744161,-11.93894,-11.610843,-11.453929,-11.739994
1075.0,100279.0,4.170000000596047,118.95999966114758,4.778787110272684,5.629920625639855,4.957000120282173,0.0,-18.751886,-19.559757,-19.13695,-19.01643,-18.907078,-18.799099,-18.407114,-18.062006,-18.34681,-18.024582,-18.047276,-18.03542,-17.693972,-17.54694,-17.513916,-17.259476,-17.652243,-17.346771,-17.504675,-17.136599,-17.227747,-17.12297,-17.093935,-16.90585,-17.303669,-17.005064,-16.829409,-16.970072,-16.955717,-16.810051,-16.682728,-16.45654,-16.437473,-16.239487,-16.068163,-15.831189,-15.824554,-16.27434,-16.098871,-15.968311,-16.355047,-16.577332,-16.135124,-15.624785,-16.153234,-16.113947,-15.999473,-16.526712,-16.700394,-16.217482,-16.559513,-16.497486,-16.556942,-16.725288,-16.408632,-17.061337,-16.834606,-16.805979,-17.340815,-16.745823,-16.9376,-17.043852,-17.590475,-16.988354,-17.365253,-17.722998,-17.730434,-18.01387,-17.073595,-18.206724,-17.370731,-17.77501,-17.769342,-17.830898,-17.779112,-17.92194,-18.134256,-17.962366,-18.394773,-18.465467,-17.806927,-18.414509,-18.633207,-17.98356,-18.21776,-18.252361,-17.851257,-18.55887,-17.939934,-18.934502,-18.743755,-18.2655,-18.71191,-18.552372,-19.169449,-19.020685,-19.17895,-19.039694,-19.106886,-19.089468,-19.181042,-19.23848,-19.121859,-19.346727,-19.271332,-19.314346,-19.251612,-19.240002,-19.15993,-19.742887,-19.62074,-20.070673,-19.974897,-20.098433,-19.692049,-20.20333,-19.785755,-19.673964,-20.056366,-19.756441,-19.969166,-20.105177
1026.0,147.0,4.390000009834767,47.32999910637736,3.857144387562076,6.201522951174745,5.901999908685685,0.0,-17.336031,-16.31978,-16.019798,-16.196339,-15.622934,-16.114477,-16.352074,-15.716796,-14.873225,-15.078749,-14.919516,-14.844525,-14.253534,-14.406937,-14.641388,-14.800216,-14.824872,-14.588211,-14.429638,-14.178354,-14.171387,-14.374762,-14.046881,-14.235446,-14.104276,-14.030546,-14.010949,-14.01251,-14.152859,-14.0507,-14.352654,-13.693968,-13.827387,-13.923211,-13.174089,-13.341478,-13.04188,-13.054902,-13.127936,-12.743855,-12.7751045,-12.867044,-12.660106,-12.56017,-13.312947,-13.101985,-13.234971,-12.976321,-13.220757,-13.623733,-13.543879,-13.760407,-13.565805,-13.668153,-13.590053,-13.235575,-13.209049,-13.867402,-13.509951,-13.762951,-13.396578,-13.532515,-13.358637,-13.890764,-13.153515,-13.7629795,-13.499578,-13.626564,-13.331184,-13.717619,-13.60698,-13.55566,-13.606979,-13.540747,-13.5643015,-13.564335,-13.865518,-13.734077,-14.316143,-13.830138,-13.831144,-13.536075,-13.709634,-14.225585,-13.928052,-14.482717,-13.819715,-13.957618,-13.744335,-14.254101,-14.125929,-14.065432,-14.223179,-14.051157,-14.046188,-14.547854,-14.9240675,-14.5958185,-14.560061,-14.760135,-14.638989,-14.505625,-14.3807125,-14.646778,-14.699463,-14.123783,-14.803875,-14.959509,-15.047864,-15.054661,-15.261037,-15.008601,-15.176161,-15.699347,-15.015219,-15.175541,-15.471396,-15.73449,-15.794255,-15.304681,-15.886509,-15.827613
278.0,2715.0,6.8000000190734875,181.02999593138694,5.198662791323039,6.159581516454311,8.999999827146532,2.0,-15.222712,-14.03722,-13.418621,-13.884345,-13.192494,-12.466944,-12.378141,-13.657996,-12.862305,-13.026449,-13.149617,-12.910259,-13.048164,-12.964322,-13.301335,-13.973244,-14.155267,-14.15034,-14.0981045,-14.4343605,-14.318996,-14.0067215,-14.2662,-14.905204,-15.035952,-14.74429,-14.699249,-14.88791,-14.730789,-14.7198715,-14.774237,-15.287829,-15.297777,-15.164113,-15.338548,-15.070529,-15.502019,-15.312973,-15.353589,-15.371593,-15.643822,-15.600096,-15.549048,-15.714089,-15.668811,-15.691884,-15.781184,-15.639513,-15.518468,-15.816033,-15.600699,-15.9326935,-15.929447,-15.758259,-15.967985,-15.672267,-15.670955,-15.786904,-15.7830305,-15.483438,-15.472623,-15.628467,-15.619757,-15.561424,-15.684339,-15.434105,-15.65197,-15.497898,-15.862599,-16.047726,-15.727415,-15.706516,-15.652561,-15.593646,-15.611258,-15.775606,-15.567844,-15.479113,-15.772113,-15.766776,-15.675374,-15.69125,-16.095764,-15.639588,-15.914858,-16.277575,-15.921508,-15.902404,-16.194471,-16.189749,-16.14621,-16.035202,-16.241539,-16.139948,-16.28576,-16.285975,-16.044506,-15.904696,-16.478216,-16.238726,-16.290995,-16.526485,-16.713173,-16.472338,-16.512922,-16.660051,-16.668655,-16.490723,-16.824772,-16.82914,-17.071913,-16.868946,-16.74209,-16.787607,-17.013325,-16.935463,-17.094404,-17.587875,-17.296192,-17.6525,-17.09274,-17.231613
