,east_comp,north_comp,verti_comp,Time
1743,0.006380084,0.013790762,-0.002877223,34.86
1744,0.006284951,0.013277576,-0.001124776,34.88
1745,-0.000270315,0.007119342,0.000180798,34.9
1746,-0.000924842,0.003445993,0.001553333,34.92
1747,-0.000445937,0.00224515,0.001735741,34.94
1748,-0.004619713,0.003797167,-0.00074359,34.96
1749,0.00117626,0.007614927,-0.00257103,34.98
1750,0.001575757,0.009042329,-0.002254343,35
1751,0.000232861,0.006931044,-0.003074473,35.02
1752,0.004713331,0.00515888,-0.004131692,35.04
1753,0.005036131,0.004683876,-0.004281019,35.06
1754,0.00507337,0.006442536,-0.000432211,35.08
1755,0.001969959,0.00707969,0.004471439,35.1
1756,-0.001811947,0.00617247,0.00080557,35.12
1757,-0.00384958,0.005568669,-0.00443315,35.14
1758,-0.005688117,0.005009896,-0.003692701,35.16
1759,-0.005509974,0.004945101,0.002464085,35.18
1760,8.2e-05,0.005467839,0.001746264,35.2
1761,0.005799216,0.004949929,-0.000699069,35.22
1762,0.001899837,0.001899265,0.001289673,35.24
1763,-0.004893653,-0.001601538,0.002304376,35.26
1764,-0.001746091,-0.002585842,0.002064119,35.28
1765,-0.001718591,-0.004083828,0.000387706,35.3
1766,-0.002743199,-0.005615174,-0.001351068,35.32
1767,0.000150854,-0.004724685,-0.004240338,35.34
1768,-0.002553365,-0.004577408,-0.001752215,35.36
1769,-0.0050842,-0.005624386,0.001302084,35.38
1770,-0.005913422,-0.00913135,-0.000202573,35.4
1771,-0.000387348,-0.007826686,-0.003912196,35.42
1772,0.005324203,-0.003370281,-0.005677964,35.44
1773,0.005020206,-0.012006827,-0.005981371,35.46
1774,0.00347726,-0.014537759,-0.002672026,35.48
1775,0.002638748,-0.006228012,7.63e-05,35.5
1776,0.004135238,-0.005197105,0.002684839,35.52
1777,0.004702426,0.000241699,0.002475218,35.54
1778,0.005113356,0.006541154,-0.00020144,35.56
1779,0.00766913,0.009593942,-0.002728604,35.58
1780,0.010266408,0.009024206,-0.004801585,35.6
1781,0.010618665,0.01167757,-0.004978568,35.62
1782,0.007809047,0.015132958,-0.002741566,35.64
1783,0.002489906,0.015230335,-0.000689781,35.66
1784,-0.002984225,0.012041752,0.000864055,35.68
1785,-0.005687765,0.006563024,0.001380386,35.7
1786,-0.009215334,0.002667286,0.000810547,35.72
1787,-0.009687105,-0.001522605,0.000192278,35.74
1788,-0.006386434,-0.003625824,-0.000324471,35.76
1789,-0.004973716,-0.005870699,-0.000276828,35.78
1790,-0.009587248,-0.003612134,-0.000695994,35.8
1791,-0.007776189,0.001027818,-0.00045381,35.82
1792,-0.004734301,-0.000250484,-9.39e-05,35.84
1793,-0.006553495,0.000655185,0.000494179,35.86
1794,-0.001549641,0.004242767,-0.000601246,35.88
1795,0.002152355,0.002122683,-0.001199335,35.9
1796,0.002854124,0.000654379,-0.001263408,35.92
1797,0.005116982,-0.003441408,-0.000374762,35.94
1798,0.00689077,-0.006414148,-0.001034332,35.96
1799,0.008210977,-0.004871288,-0.002062208,35.98
1800,0.008042712,-0.001862302,-0.001949118,36
1801,0.00617752,-0.000419787,-0.001037496,36.02
1802,0.002099237,-3.46e-05,-0.001066647,36.04
1803,0.000893483,-0.001784109,-0.001379762,36.06
1804,0.000438855,-0.003524789,-0.002767568,36.08
1805,-0.000455597,-0.004661298,-0.003935445,36.1
1806,0.000559117,-0.00386071,-0.005343841,36.12
1807,0.003024879,-0.002227204,-0.004369473,36.14
1808,0.004810312,-0.001087842,-0.000897118,36.16
1809,0.006861968,0.000322717,-0.000322372,36.18
1810,0.00909191,0.00147741,-0.002337448,36.2
1811,0.012362361,0.003079085,-0.002200228,36.22
1812,0.015019508,0.00388487,-0.001148017,36.24
1813,0.0082671,0.000888695,0.00055469,36.26
1814,0.000708848,-0.003866345,0.000176768,36.28
1815,0.00098954,-0.005051448,-0.00142901,36.3
1816,-0.007477933,-0.004328355,-0.002717756,36.32
1817,-0.015640162,-0.001214553,-0.002909786,36.34
1818,-0.012941546,-0.001539256,-0.002333079,36.36
1819,-0.012603742,-0.004294099,-0.001014264,36.38
1820,-0.009995831,-0.006924253,-0.001068926,36.4
1821,-0.006045243,-0.005080689,-0.002727688,36.42
1822,-0.007839757,-0.001845046,-0.004999771,36.44
1823,-0.009384991,-0.002673811,-0.005176887,36.46
1824,-0.008491196,-0.008391606,-0.003498216,36.48
1825,-0.005824182,-0.00785725,-0.002508474,36.5
1826,0.001829568,-0.000443626,-0.002269016,36.52
1827,0.003449624,0.004141832,-0.001644889,36.54
1828,-0.002133332,0.006105526,-0.001412576,36.56
1829,-0.005689725,0.004112828,-0.001862476,36.58
1830,-0.004679315,0.001088657,-0.003462129,36.6
1831,-0.000779289,-0.000283474,-0.004514748,36.62
1832,0.001740706,-0.000272037,-0.004788245,36.64
1833,0.002210168,0.002033987,-0.004775735,36.66
1834,0.003188114,0.003812423,-0.003544979,36.68
1835,0.003895046,0.002751249,-0.000608268,36.7
1836,0.005697077,-0.001116354,0.00019385,36.72
1837,0.007836278,-0.001598535,-0.001072187,36.74
1838,0.010586687,0.002785327,-0.000957609,36.76
1839,0.011348562,0.008350305,0.0003112,36.78
1840,0.011425859,0.013105765,0.002412392,36.8
1841,0.011563312,0.011338383,0.003394301,36.82
1842,0.009291591,0.007286206,0.003315591,36.84
1843,0.005819857,0.00406303,0.002052035,36.86
1844,0.004379942,0.000776479,0.001504731,36.88
1845,0.002608148,-0.001831667,0.000700875,36.9
1846,0.000879933,-0.004483503,0.001681667,36.92
1847,-0.001683602,-0.006783702,0.002626212,36.94
1848,-0.003210423,-0.009144941,-0.000109383,36.96
1849,-0.001781227,-0.009961565,-0.003304454,36.98
1850,0.001252602,-0.008459901,-0.003571893,37
1851,0.001944123,-0.005435275,-0.002683161,37.02
1852,0.001862295,-0.003666076,-0.001097818,37.04
1853,0.001804481,-0.002012209,-0.001330371,37.06
1854,0.002701428,-0.000279453,-0.00085151,37.08
1855,0.003884755,0.001548215,-0.000983059,37.1
1856,0.003447508,0.002031336,-0.00068516,37.12
1857,-0.00316935,-0.003362612,-0.001206262,37.14
1858,-0.011126252,-0.011888604,-0.001228673,37.16
1859,-0.014081317,-0.014408249,-0.000502586,37.18
1860,-0.012955401,-0.01303482,0.001524921,37.2
1861,-0.006074386,-0.009644156,0.002961833,37.22
1862,-0.004838827,-0.00299289,0.004051123,37.24
1863,-0.005097689,0.004417704,0.003874235,37.26
1864,-0.003886953,0.010065077,0.003486319,37.28
1865,-0.001220949,0.007989409,0.002803043,37.3
1866,0.002609592,0.003538804,0.002269333,37.32
1867,0.00412255,0.005112183,0.001724921,37.34
1868,0.00465841,0.005794933,0.001514662,37.36
1869,0.000639841,0.005317867,0.001776883,37.38
1870,0.000456399,0.006074557,0.002241798,37.4
1871,0.003787162,0.008055859,0.002707443,37.42
1872,0.001003849,0.00943417,0.002822237,37.44
1873,-0.002486627,0.009872567,0.002439113,37.46
1874,-0.005282354,0.009398251,0.001579811,37.48
1875,-0.007083636,0.004070278,0.000475668,37.5
1876,-0.006186562,-4.8e-05,-0.001053441,37.52
1877,-0.002029816,-0.000599274,-0.002221879,37.54
1878,0.000663631,-0.000762972,-0.00332807,37.56
1879,-0.000515421,-0.000585079,-0.003692289,37.58
1880,-0.001358695,0.001087976,-0.004027554,37.6
1881,-0.00239214,0.001942782,-0.003974983,37.62
1882,-0.003038902,0.002720668,-0.004162661,37.64
1883,-0.003146406,0.00016612,-0.004021355,37.66
1884,-0.002710838,-0.00374346,-0.003464377,37.68
1885,-0.002310331,-0.006900406,-0.001909691,37.7
1886,-0.000491824,-0.008807673,-0.000810743,37.72
1887,0.00170861,-0.007770341,-0.000911144,37.74
1888,0.002170045,-0.001047617,-0.003365797,37.76
1889,0.003136161,0.002558915,-0.002349843,37.78
1890,0.003558317,0.003836221,0.000445376,37.8
1891,0.002530318,0.005409541,0.003082953,37.82
1892,0.001708631,0.003323614,0.007981527,37.84
1893,0.003153016,-0.001980168,0.012659022,37.86
1894,0.008308775,-0.005497616,0.010897274,37.88
1895,0.013044461,-0.007677557,0.005565779,37.9
1896,0.01142633,-0.011937576,0.005124047,37.92
1897,0.00890024,-0.014880648,0.004910809,37.94
1898,0.005000647,-0.012493319,0.004499253,37.96
1899,0.000443152,-0.006805363,0.005185246,37.98
1900,0.001029837,-0.00960262,0.007522506,38
1901,0.002268968,-0.00856427,0.009523985,38.02
1902,0.000890164,0.000790277,0.007462525,38.04
1903,0.000846053,0.004955583,0.003962479,38.06
1904,0.00059106,0.003302661,0.00182162,38.08
1905,-0.001748028,0.001351024,0.001228365,38.1
1906,-0.002504729,-0.00167585,0.000540562,38.12
1907,-0.001028218,-0.002934682,0.001054963,38.14
1908,-0.001078474,0.000904319,0.002949333,38.16
1909,-0.001289717,0.005302235,0.002611353,38.18
1910,-0.001324332,0.00430267,0.002203089,38.2
1911,-0.002191932,0.000779743,0.000438019,38.22
1912,-0.003487329,-0.001715329,-0.001814909,38.24
1913,-0.005095726,-0.001240514,-0.001282776,38.26
1914,-0.006107067,0.002870679,0.000791797,38.28
1915,-0.004012898,0.006311629,0.003603825,38.3
1916,-0.003570161,0.00493619,0.001588922,38.32
1917,-0.003346686,0.000310605,-0.000335597,38.34
1918,-0.000134938,-0.002876848,-0.002486798,38.36
1919,0.003071519,-0.006275612,-0.00382351,38.38
1920,0.005896994,-0.008532388,-0.003629735,38.4
1921,0.007614625,-0.007910711,-0.001879279,38.42
1922,0.008539423,-0.00652398,-0.001502202,38.44
1923,0.009555876,-0.006337435,-0.001346166,38.46
1924,0.010371283,-0.00593967,-0.001111796,38.48
1925,0.009418691,-0.005935089,0.000728793,38.5
1926,0.005808975,-0.005550777,0.004643471,38.52
1927,0.00357444,-0.003879009,0.007275492,38.54
1928,0.004480435,-0.001623411,0.00649755,38.56
1929,0.002359789,-0.000151096,0.004779731,38.58
1930,-0.001684143,0.00035688,0.003599957,38.6
1931,0.000729875,0.000971143,0.0023872,38.62
1932,0.004646701,0.00078923,0.002019889,38.64
1933,0.002226852,-0.000633904,0.001686049,38.66
1934,-0.000280345,-0.002210281,0.001468231,38.68
1935,-0.001399135,-0.003284741,0.001085252,38.7
1936,-0.004199193,-0.004680799,0.000820259,38.72
1937,-0.006131505,-0.004887295,0.000325629,38.74
1938,-0.005848961,-0.003863874,0.00021319,38.76
1939,-0.005601285,-0.002872929,0.000673731,38.78
1940,-0.005749636,-0.001838209,0.00211018,38.8
1941,-0.006970718,-0.000994482,0.003058511,38.82
1942,-0.008800225,-0.000420957,0.003703248,38.84
1943,-0.007976528,0.000675425,0.002967995,38.86
1944,-0.00402594,0.001174678,0.002335765,38.88
1945,-0.000258641,0.001245455,0.001587218,38.9
1946,0.001329015,0.002874556,0.001042096,38.92
1947,0.001348713,0.004195832,0.000332803,38.94
1948,0.000596686,0.005025258,-7.26e-05,38.96
1949,-0.000710034,0.005866637,-0.000450914,38.98
1950,-0.001616345,0.006538565,-0.000536502,39
1951,0.000404604,0.007719479,-0.000879797,39.02
1952,0.00245519,0.007194438,-0.001418519,39.04
1953,-0.003884428,0.003878706,-0.003667527,39.06
1954,-0.00905002,0.001681368,-0.006587856,39.08
1955,-0.006340388,0.002495731,-0.008284111,39.1
1956,-0.00451488,0.003010286,-0.008044589,39.12
1957,-0.004451599,0.003102179,-0.007647924,39.14
1958,-0.004204746,0.002869369,-0.00733821,39.16
1959,-0.003657008,0.001872864,-0.00701858,39.18
1960,-0.003396445,0.001297741,-0.00668818,39.2
1961,-0.003767112,0.00245717,-0.006382903,39.22
1962,-0.00485593,0.003135838,-0.006057432,39.24
1963,-0.005073307,0.002965829,-0.005163206,39.26
1964,-0.004811131,0.002409195,-0.002346219,39.28
1965,-0.004168379,0.002118504,0.000590241,39.3
1966,-0.001876501,0.00219073,0.000538743,39.32
1967,0.00093678,0.002437131,-0.000388633,39.34
1968,0.002963729,0.002499003,-0.001011214,39.36
1969,0.003488687,0.002314691,-0.001623218,39.38
1970,0.004212121,0.002807175,-0.000905276,39.4
1971,0.00742746,0.004483949,0.002854241,39.42
1972,0.008479829,0.005508128,0.005635447,39.44
1973,0.004805848,0.005242276,0.004780591,39.46
1974,0.003722858,0.005063221,0.00408838,39.48
1975,0.006184421,0.005181464,0.003418401,39.5
1976,0.004952808,0.004659578,0.002831311,39.52
1977,0.002060112,0.004512667,0.002338832,39.54
1978,0.000986119,0.005475454,0.001729104,39.56
1979,-0.001130982,0.005102552,0.000400997,39.58
1980,-0.00378789,0.003053852,-0.001797362,39.6
1981,-0.006334445,0.000854075,-0.003773513,39.62
1982,-0.008275488,-0.000962647,-0.005125399,39.64
1983,-0.007928277,-0.0024191,-0.004405506,39.66
1984,-0.005874434,-0.003905714,-0.002979578,39.68
1985,-0.005324778,-0.006227349,-0.0020744,39.7
1986,-0.005448186,-0.006956042,-0.001444925,39.72
1987,-0.00431728,-0.004174823,-0.000966944,39.74
1988,-0.001211761,-0.000105695,-0.001040787,39.76
1989,0.00124655,0.003157254,-0.000888227,39.78
1990,0.000840002,0.005281046,0.000762311,39.8
1991,-0.001469441,0.002857702,0.001261746,39.82
1992,-0.002774261,-0.00165271,0.001058403,39.84
1993,-0.004832443,-0.00250767,0.000833717,39.86
1994,-0.005826175,-0.001819237,-2.09e-05,39.88
1995,-0.00483833,-0.001304669,-0.000520691,39.9
1996,-0.003897039,-0.000526072,-0.000260254,39.92
1997,-0.002198813,-0.000672243,0.001846889,39.94
1998,0.000239606,-0.001012205,0.003487992,39.96
1999,0.002380408,-0.001581466,0.002799378,39.98
2000,0.002849797,-0.002417251,0.000324141,40
2001,0.002614293,-0.003744076,-0.001634161,40.02
2002,0.00681557,-0.00358859,-0.003546176,40.04
2003,0.011240276,-0.00232905,-0.004125435,40.06
2004,0.011412576,-0.000206632,-0.003498061,40.08
2005,0.010088974,0.001201466,-0.002919678,40.1
2006,0.008070806,0.002328582,-0.002421922,40.12
2007,0.006691307,0.003519152,-0.002045684,40.14
2008,0.005051198,0.004621546,-0.001994295,40.16
2009,0.004691466,0.005481031,-0.002237277,40.18
2010,0.004765013,0.004474619,-0.002644693,40.2
2011,0.003259081,0.002611051,-0.00294978,40.22
2012,-0.00017973,0.003486484,-0.003294183,40.24
2013,-0.003426179,0.005727686,-0.00339429,40.26
2014,-0.006217667,0.007376297,-0.003178033,40.28
2015,-0.005158074,0.00827004,-0.002478508,40.3
2016,-0.004509871,0.005854873,-0.000651655,40.32
2017,-0.006530415,0.003113672,0.001536483,40.34
2018,-0.007666121,0.002617335,0.001889149,40.36
2019,-0.008301193,0.004257932,0.000295821,40.38
2020,-0.007783909,0.00325305,-0.000890697,40.4
2021,-0.006436444,-0.002173995,-0.000827866,40.42
2022,-0.005039558,-0.006534203,-0.000621022,40.44
2023,-0.00400173,-0.004181609,-0.000460395,40.46
2024,-0.001535157,0.001768745,-0.000529846,40.48
2025,0.000888758,0.006048378,-0.001839682,40.5
2026,0.003372277,0.007391358,-0.004050274,40.52
2027,0.006305036,0.006726416,-0.003712603,40.54
2028,0.008072781,0.006411341,-0.001342631,40.56
2029,0.006640471,0.005407498,0.000605854,40.58
2030,0.00408856,0.004302356,0.002614038,40.6
2031,0.003301748,0.003569767,0.004389349,40.62
2032,0.002380705,0.002621488,0.004811031,40.64
2033,0.001621005,0.001710089,0.001195419,40.66
2034,0.000806836,0.000772655,-0.001267628,40.68
2035,0.000228881,-4.51e-05,0.000357004,40.7
2036,0.000256211,-0.001391198,0.001320892,40.72
2037,0.000811031,-0.004220093,0.00233612,40.74
2038,0.001161774,-0.007813244,0.002102172,40.76
2039,0.001100174,-0.010526247,0.000690406,40.78
2040,0.00119285,-0.011242144,-0.000134861,40.8
2041,0.001523096,-0.009760573,0.001143932,40.82
2042,0.001824116,-0.008336992,0.00342202,40.84
2043,0.001034859,-0.004224533,0.003196729,40.86
2044,-0.001174823,-0.00070202,0.000173149,40.88
2045,-0.003739517,-0.000203425,-0.00288434,40.9
2046,-0.00530282,0.000871781,-0.005205191,40.92
2047,-0.005300517,0.002228215,-0.005171236,40.94
2048,-0.004670823,0.003641489,-0.002584848,40.96
2049,-0.00416409,0.004502359,-0.000979654,40.98
2050,-0.0020596,0.0046971,-0.000714318,41
2051,0.001700004,0.005357426,-0.00116195,41.02
2052,0.003857208,0.005612394,-0.000166207,41.04
2053,0.000376639,0.004517676,0.001792989,41.06
2054,-0.002893819,0.003570409,0.003604757,41.08
2055,-0.002343938,0.004044628,0.005017113,41.1
2056,-0.001899479,0.00461042,0.006447026,41.12
2057,-0.001441559,0.004913205,0.007429921,41.14
2058,-0.000136967,0.004639324,0.006760686,41.16
2059,0.003189403,0.004545234,0.004583448,41.18
2060,0.006162681,0.004525178,0.002371652,41.2
2061,0.004458511,0.003754595,-0.000283984,41.22
2062,0.00143742,0.003104805,-0.00186906,41.24
2063,-0.000704638,0.002573791,-0.001342466,41.26
2064,-0.002107891,0.00228349,-0.000235786,41.28
2065,-0.002589025,0.002086677,0.00062042,41.3
2066,-0.000700052,0.001532525,0.001856263,41.32
2067,0.002299199,-0.000943848,0.002897237,41.34
2068,0.003865947,-0.003876696,0.001866474,41.36
2069,0.003115727,-0.00523004,-0.000806312,41.38
2070,-0.000484621,-0.005187823,-0.002044347,41.4
2071,-0.002490868,-0.00480377,-0.0025049,41.42
2072,-0.00241847,-0.003995904,-0.002933493,41.44
2073,-0.002209021,-0.00316731,-0.001957544,41.46
2074,-0.002139827,-0.002619657,0.000462255,41.48
2075,-0.002531097,-0.002308308,0.00049918,41.5
2076,-0.003478386,-0.002169463,-0.003020767,41.52
2077,-0.004170624,-0.001946463,-0.004104794,41.54
2078,-0.004758221,-0.001733126,-0.003418525,41.56
2079,-0.005899399,-0.001702702,-0.003219902,41.58
2080,-0.007869787,-0.002295095,-0.001374977,41.6
2081,-0.009133508,-0.003144882,0.00294039,41.62
2082,-0.006831445,-0.003056667,0.006843154,41.64
2083,-0.002520546,-0.002653553,0.007093184,41.66
2084,0.001198075,-0.004840722,0.006068123,41.68
2085,0.003857506,-0.010451191,0.005376409,41.7
2086,0.004036323,-0.011065653,0.004645777,41.72
2087,0.004197214,-0.00894122,0.003915671,41.74
2088,0.005390008,-0.007774408,0.002711983,41.76
2089,0.00704178,-0.005589299,0.000620234,41.78
2090,0.00843137,-0.004297234,-0.000952829,41.8
2091,0.007817289,-0.003277598,-0.00021946,41.82
2092,0.002230769,-0.005962326,0.001462078,41.84
2093,-0.002756916,-0.008444618,0.002529976,41.86
2094,-0.003136978,-0.007544056,0.002843165,41.88
2095,-0.001911064,-0.005911216,0.00269204,41.9
2096,0.000910825,-0.003851817,0.001989606,41.92
2097,0.002573293,0.000291567,0.000114708,41.94
2098,0.003919757,0.004180476,-0.001563764,41.96
2099,0.004566146,0.003259488,-0.00210731,41.98
2100,0.005293223,0.000664225,-0.001840187,42
2101,0.006420966,-0.000911915,-0.001642897,42.02
2102,0.00685369,-0.003084824,-0.001411683,42.04
2103,0.004060873,-0.005654663,-0.000582979,42.06
2104,-0.000402006,-0.009258502,0.000787857,42.08
2105,0.001755378,-0.011052123,0.001730619,42.1
2106,0.00496189,-0.011907207,0.001950325,42.12
2107,0.00119227,-0.011752057,0.002284302,42.14
2108,-0.001944257,-0.010216391,0.002514671,42.16
2109,-0.000776647,-0.007983962,0.00281913,42.18
2110,0.001049993,-0.005609132,0.002814992,42.2
2111,0.002227526,-0.003471793,0.002000842,42.22
2112,0.00249844,-0.001596419,0.000518279,42.24
2113,0.002377193,-6.32e-05,-0.000404399,42.26
2114,0.003013677,0.000690037,-0.001304723,42.28
2115,0.00416813,0.000438212,-0.002114307,42.3
2116,0.004331001,0.000378562,-0.002954702,42.32
2117,0.003342603,0.000302981,-0.003326908,42.34
2118,0.00245126,0.00035226,-0.002108522,42.36
2119,0.001619758,0.000291397,5.04e-05,42.38
2120,0.000889037,0.000396868,0.000630946,42.4
2121,0.000485531,0.000795338,0.000627655,42.42
2122,0.000190508,0.001798597,0.000663323,42.44
2123,0.000433906,0.002721108,0.00054027,42.46
2124,0.001378311,0.003374916,0.000389749,42.48
2125,0.002520856,0.002690648,0.000258004,42.5
2126,0.003569995,0.001840594,0.000130644,42.52
2127,0.004574907,0.00103548,-5.24e-05,42.54
2128,0.005529067,0.00030937,-0.000613564,42.56
2129,0.006466644,-0.000431081,-0.002019874,42.58
2130,0.007155774,-0.000872791,-0.004102807,42.6
2131,0.007427649,-0.001125135,-0.004791987,42.62
2132,0.007300348,-0.001156042,-0.004275498,42.64
2133,0.005089067,-0.001178633,-0.004186735,42.66
2134,-0.000943089,-0.001777862,-0.004295377,42.68
2135,-0.005147848,-0.002314738,-0.005026504,42.7
